# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
8.2812500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.2701882596476504636975501637556791589834e-09 1 7 637 0 2 20
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.3006727778791944983427649948359849929602e-06 1 3 44 1 2 17
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -8.3614678577948219263165155479278212169447e-07 1 3 44 0 2 21
8.2812500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.3716282925979741183605326510153892341504e-11 1 7 638 0 2 19
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.9324281271348029884703245695476425680681e-05 1 3 45 0 2 20
8.2812500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1794605268156756521425320859055435596119e-09 1 7 639 0 2 18
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.9729663494381586718478312908464644692685e-06 1 3 46 0 2 19
8.2812500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -4.3095673095188154395846641476542672466454e-10 1 7 640 0 2 17
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.9486513170391891303563302147638588990297e-10 1 3 47 0 2 18
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.3589210536313513042850641718110871192238e-09 1 3 48 0 2 17
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.7632059736786905313355202281895388327637e-10 1 4 85 1 4 88
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -4.7632059736786905313355202281895388327637e-10 1 4 86 1 4 87
8.1250000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.8429070731494932064727063842274118118936e-11 1 6 313 1 3 45
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -4.5363866415987535024479750335641998343350e-10 1 4 87 1 4 86
8.1250000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.4176208254996104695149921979888124482297e-11 1 6 314 1 3 44
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.7632059736786905313355202281895388327637e-10 1 4 88 1 4 85
8.1250000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.9386766227978153981096885234729947436461e-11 1 6 315 1 3 43
8.3593750000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.1187658160991431944916962248386051344273e-11 1 6 318 1 3 40
8.2812500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.9279643226794701739169040335594978302636e-10 1 6 319 1 3 39
8.2812500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.3716282925979728258908255369096472475743e-11 1 6 320 1 3 38
8.2812500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0413739887194389468546180536933157267931e-10 1 6 321 1 3 37
8.2812500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 6.8045799623981276687325483221348157783503e-11 1 6 322 1 3 36
8.5156250000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -2.9770037335491815820847001426184617704773e-11 1 6 323 1 3 35
8.7500000000000000000000000000000000000000e-01 8.3984375000000000000000000000000000000000e-01 2.4950126528793145555933569798708841075419e-10 0 2 17 1 7 641
8.2812500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.5440520637490257698906970218139867497692e-12 1 9 2547 0 2 20
8.9062500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.7011449905995322403005638590601394412316e-11 1 6 345 1 2 21
8.7500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -6.3509412982382543864392822013475829734386e-10 0 2 18 1 7 640
8.9062500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.4022899811990644806011277181202788824632e-11 1 6 346 1 2 20
8.7500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 2.9486513170391896473442130604061556936601e-10 0 2 19 1 7 639
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 3.4476538476150523516677313181234137973163e-09 0 2 18 1 3 48
8.7500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 4.5363866415987529854600921879219030397046e-10 0 2 20 1 7 638
8.7500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -1.5877353245595635966098205503368957433596e-10 1 2 17 1 7 637
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 1.0206869943597194734273090268466578633966e-10 0 2 21 1 7 637
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.6351314921909875871536624303281826087186e-05 0 2 20 1 3 46
7.5000000000000000000000000000000000000000e-01 8.3203125000000000000000000000000000000000e-01 -2.8352416509992209390299843959776248964594e-11 0 2 22 1 7 636
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.6013455557583881496525827353716309175979e-06 1 2 17 1 3 45
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.5793883731390219664727277842919406225519e-06 0 2 21 1 3 45
7.5000000000000000000000000000000000000000e-01 8.3203125000000000000000000000000000000000e-01 -5.6704833019984418780599687919552497929188e-11 1 2 19 1 7 635
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.7550458340939582081751454273321755295001e-07 0 2 22 1 3 44
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.4356842145254068715014817932996982197125e-09 1 2 18 1 3 44
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 8.5057249529976618477376728523535681994461e-11 1 2 20 1 7 634
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1148623810393094490033775306736529842055e-06 1 2 19 1 3 43
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.2905198419942471730134528687394812607181e-08 0 2 23 1 3 43
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 3.4022899811990644806011277181202788824632e-11 1 2 21 1 7 633
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 9.9233457784972724788113784396055983959978e-12 1 2 22 1 7 632
7.5000000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 1.9960101223034516444746855838967072860335e-09 1 2 21 1 3 41
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.3935779762991369171333403201296086137972e-06 1 2 22 1 3 40
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.8711773321188872904545486518246288909495e-08 1 2 23 1 3 39
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.2297247620786184744902814341971364342498e-06 1 2 24 1 3 38
8.1250000000000000000000000000000000000000e-01 8.4375000000000000000000000000000000000000e-01 3.1187658160991431944916962248386051344273e-11 1 5 158 1 5 165
8.1250000000000000000000000000000000000000e-01 8.4375000000000000000000000000000000000000e-01 1.9846691556994544957622756879211196791996e-11 1 5 159 1 5 164
8.4375000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 1.9846691556994538495274221308682486859115e-11 1 5 164 1 5 159
8.4375000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 2.9770037335491815820847001426184617704773e-11 1 5 165 1 5 158
8.1250000000000000000000000000000000000000e-01 8.0078125000000000000000000000000000000000e-01 -2.5517174858992986835682725671166446584914e-11 1 3 35 1 7 611
7.5000000000000000000000000000000000000000e-01 7.8906250000000000000000000000000000000000e-01 -1.0632156191247075694084957172809782766087e-11 1 3 38 1 7 608
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.2297247620786188980067550613473059684111e-06 1 3 38 1 2 24
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.0451834822243527407895644434909776521181e-07 1 3 39 1 2 23
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.3935779762991369171333403201296086137972e-06 1 3 40 1 2 22
9.3750000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.9960101223034516444746855838967072860335e-09 1 3 41 1 2 21
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.1148623810393094490033775306736529842055e-06 1 3 43 1 2 19
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.2905198419942471730134528687394812607181e-08 1 3 43 0 2 23
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 9.7550458340939582081751454273321755295001e-07 1 3 44 0 2 22
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.4356842145254068715014817932996982197125e-09 1 3 44 1 2 18
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.6013455557583889966855299896719699859204e-06 1 3 45 1 2 17
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.5793883731390219664727277842919406225519e-06 1 3 45 0 2 21
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.6351314921909875871536624303281826087186e-05 1 3 46 0 2 20
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.6291093132790023883680737503375224317637e-09 1 3 48 0 2 18
7.9296875000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.2049777016746688586980650209746861439147e-11 1 8 1221 1 2 20
8.7500000000000000000000000000000000000000e-01 9.0625000000000000000000000000000000000000e-01 2.2681933207993767512239875167820999171675e-11 0 2 20 1 6 351
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1340966603996883756119937583910499585838e-10 1 5 141 1 2 24
7.9882812500000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.3792937147482467089206814177916116462286e-12 1 8 1223 0 2 22
7.6562500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 5.4436639699185035825521106255062836476455e-09 1 5 143 1 2 22
7.9882812500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.1896468573741233544603407088958058231143e-12 1 8 1224 1 2 17
7.9882812500000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0378299366556901004148992187536734406808e-12 1 8 1224 0 2 21
7.6562500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.2582186265580056039167600537027197349360e-09 1 5 144 1 2 21
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -8.5057249529976618477376728523535681994461e-11 1 8 1225 0 2 20
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.5423714581435761391335232268475982642109e-09 1 5 145 1 2 20
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.0881041274980523475749609899440622411484e-12 1 8 1226 0 2 19
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.7419724703739206831955323704665128392577e-08 1 5 146 1 2 19
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.4516437253116009139881988724836252291350e-09 1 5 146 0 2 23
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.3716282925979741183605326510153892341504e-11 1 8 1227 0 2 18
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.7218319849592510674930193288539263113401e-10 1 5 147 1 2 18
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.6129587055608818519739111087274441302952e-08 1 5 147 0 2 22
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.8352416509992209390299843959776248964594e-11 1 8 1228 0 2 17
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.2661983819511023149673888859093051628690e-09 1 5 148 1 2 17
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 2.1774655879674012675847217395969784847765e-09 1 5 148 0 2 21
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -6.5033638893959724917138249741799249648011e-07 1 5 149 0 2 20
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 5.2259174111217637039478222174548882605905e-08 1 5 150 0 2 19
7.8125000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.6258409723489931229284562435449812412003e-07 1 5 151 0 2 18
7.8125000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.4839449407478422928333508003240215344931e-07 1 5 152 0 2 17
7.8125000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.5210557972982083213276775000117550101786e-11 1 5 153 1 2 12
8.2812500000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 6.2375316321982863889833924496772102688547e-11 1 5 155 0 2 14
8.2812500000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 3.2605278986491041606638387500058775050893e-11 1 5 156 0 2 13
8.1250000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 8.5057249529976618477376728523535681994461e-11 1 5 157 0 2 12
8.1250000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 9.0727732831975070048959500671283996686700e-11 1 5 158 0 2 11
7.9101562500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -4.5363866415987528562131214765113288410470e-11 1 8 1211 0 2 20
7.8906250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.4099554033493377173961300419493722878295e-11 1 8 1213 0 2 18
7.8906250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1340966603996882140532803691278322102617e-11 1 8 1214 0 2 17
8.1250000000000000000000000000000000000000e-01 8.5156250000000000000000000000000000000000e-01 -1.5593829080495715972458481124193025672137e-11 1 3 35 1 6 324
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -1.1340966603996883756119937583910499585838e-10 1 3 37 1 6 322
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -4.9900253057586291111867139597417682150837e-10 1 3 38 1 6 321
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 4.2528624764988309238688364261767840997230e-11 1 3 39 1 6 320
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -2.0413739887194389468546180536933157267931e-10 1 3 40 1 6 319
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -2.9770037335491815820847001426184617704773e-11 1 3 43 1 6 316
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 3.2605278986491041606638387500058775050893e-11 1 3 44 1 6 315
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 -9.5264119473573810626710404563790776655274e-10 0 2 19 1 3 48
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 5.6704833019984418780599687919552497929188e-11 1 6 307 1 4 82
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 3.1187658160991431944916962248386051344273e-11 1 3 45 1 6 314
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 4.3095673095188154395846641476542672466454e-10 0 2 20 1 3 47
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 5.6704833019984418780599687919552497929188e-11 1 6 308 1 4 81
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.5593829080495715972458481124193025672137e-11 1 3 46 1 6 313
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.3006727778791944983427649948359849929602e-06 0 2 21 1 3 46
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.1368195636586769027326533632038518817353e-06 1 2 17 1 3 46
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -7.9386766227978179830491027516844787167982e-11 1 6 309 1 4 80
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.7651987699789068040538784348791878642260e-06 0 2 22 1 3 45
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.7419724703739210140677773916775827878212e-08 1 2 18 1 3 45
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 4.2528624764988302776339828691239131064350e-11 1 6 310 1 4 79
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 5.1097859130968362098551950947755706522457e-07 1 2 19 1 3 44
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3549311759348022042971984579828870209894e-08 0 2 23 1 3 44
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.3445871431179287705266062191711284867779e-06 1 2 20 1 3 43
7.5000000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 -7.7118572907178806956676161342379913210543e-10 1 2 22 1 3 41
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.0451834822243526084406664350065496726927e-07 1 2 23 1 3 40
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.2681933207993764281065607382556644205235e-11 1 6 315 1 4 74
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.3006727778791944983427649948359849929602e-06 1 2 24 1 3 39
6.2500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 1.4743256585195945651781651073819294495149e-10 0 2 11 1 5 159
6.2500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.8145546566395014009791900134256799337340e-10 0 2 12 1 5 158
8.7500000000000000000000000000000000000000e-01 8.0273437500000000000000000000000000000000e-01 -3.6858141462989864129454127684548236237871e-11 0 2 17 1 8 1229
6.2500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -6.8045799623981276687325483221348157783503e-11 0 2 13 1 5 157
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 4.2528624764988309238688364261767840997230e-11 0 2 18 1 8 1228
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -1.9846691556994538495274221308682486859115e-11 0 2 19 1 8 1227
7.8125000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.0632156191247077309672091065441960249308e-11 1 7 604 1 2 22
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -3.9693383113989089915245513758422393583991e-11 0 2 20 1 8 1226
7.9296875000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 5.3869591368985192994808301845678340583068e-11 1 7 605 1 2 21
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.9693383113989089915245513758422393583991e-11 1 7 553 0 2 20
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 1.2758587429496493417841362835583223292457e-11 1 2 17 1 8 1225
7.5000000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -7.7969145402478579862292405620965128360683e-12 0 2 21 1 8 1225
7.9296875000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.8045799623981289612022554362405577649264e-11 1 7 606 1 2 20
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 -4.8775229170469791040875727136660877647500e-07 0 2 17 1 5 153
7.8906250000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.2528624764988309238688364261767840997230e-11 1 7 607 1 2 19
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.1264312382494154619344182130883920498615e-11 1 7 555 0 2 18
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 -5.5743119051965461862257035854928410856246e-07 0 2 18 1 5 152
7.8906250000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.9386766227978179830491027516844787167982e-11 1 7 608 0 2 22
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.1340966603996883756119937583910499585838e-11 1 7 556 0 2 17
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 -4.3549311759348028660416885004050269181164e-08 0 2 19 1 5 151
7.5000000000000000000000000000000000000000e-01 7.9296875000000000000000000000000000000000e-01 -7.7969145402478579862292405620965128360683e-12 1 2 20 1 8 1222
7.8906250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -6.2375316321982863889833924496772102688547e-11 1 7 609 1 2 17
7.8906250000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.9693383113989076990548442617364973718230e-11 1 7 609 0 2 21
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -2.7871559525982736225084438266841324605139e-07 0 2 20 1 5 150
7.8906250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.7632059736786905313355202281895388327637e-10 1 7 610 0 2 20
7.5000000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -5.5162461561840837626683701089974620757062e-08 0 2 21 1 5 149
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 8.7098623518696057320833770008100538362328e-08 1 2 17 1 5 149
8.0078125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.6291093132790022849704971812090630728376e-10 1 7 611 0 2 19
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.5403765192953009273951003275113583179667e-09 0 2 22 1 5 148
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.4099554033493377173961300419493722878295e-11 1 2 18 1 5 148
8.0078125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.6291093132790028019583800268513598674680e-10 1 7 612 0 2 18
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.1794605268156758589376852241624622774641e-09 0 2 23 1 5 147
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.4516437253116011207833520107405439469872e-08 1 2 19 1 5 147
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -8.1654959548777557874184722147732629071726e-10 1 7 613 0 2 17
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.9355886660594436452272743259123144454747e-08 1 2 20 1 5 146
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.5363866415987535024479750335641998343350e-10 1 2 21 1 5 145
7.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 2.7218319849592517912760553127531418238227e-09 1 2 22 1 5 144
8.7500000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 4.0827479774388773767213532617443346589559e-10 1 2 23 1 5 143
8.7500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 2.3816029868393452656677601140947694163819e-10 1 2 24 1 5 142
8.7500000000000000000000000000000000000000e-01 7.8906250000000000000000000000000000000000e-01 1.4176208254996104695149921979888124482297e-11 0 2 17 1 8 1215
8.7500000000000000000000000000000000000000e-01 7.8906250000000000000000000000000000000000e-01 -1.8429070731494932064727063842274118118936e-11 0 2 18 1 8 1214
8.7500000000000000000000000000000000000000e-01 7.8906250000000000000000000000000000000000e-01 6.0248885083733434856967581585573419779636e-12 0 2 19 1 8 1213
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.3006727778791944983427649948359849929602e-06 1 3 39 1 2 24
8.7500000000000000000000000000000000000000e-01 7.9101562500000000000000000000000000000000e-01 -1.4885018667745907910423500713092308852387e-11 0 2 20 1 8 1212
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.8711773321188872904545486518246288909495e-08 1 3 40 1 2 23
8.7500000000000000000000000000000000000000e-01 7.9101562500000000000000000000000000000000e-01 3.8984572701239289931146202810482564180342e-12 1 2 17 1 8 1211
9.3750000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.7118572907178806956676161342379913210543e-10 1 3 41 1 2 22
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.3445871431179287705266062191711284867779e-06 1 3 43 1 2 20
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 5.1097859130968362098551950947755706522457e-07 1 3 44 1 2 19
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3549311759348022042971984579828870209894e-08 1 3 44 0 2 23
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.7651987699789068040538784348791878642260e-06 1 3 45 0 2 22
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.8871368429050810434280513374488696953790e-08 1 3 45 1 2 18
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.3006727778791944983427649948359849929602e-06 1 3 46 0 2 21
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.0439143652387344839420780379102282608983e-06 1 3 46 1 2 17
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3095673095188154395846641476542672466454e-10 1 3 47 0 2 20
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.1340966603996883756119937583910499585838e-11 1 7 578 1 2 20
7.8125000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -6.3509412982382523184877508187783957949168e-10 1 4 71 1 5 158
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.5264119473573810626710404563790776655274e-10 1 3 48 0 2 19
8.2812500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.3792937147482467089206814177916116462286e-12 1 8 1276 1 2 20
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.9233457784972724788113784396055983959978e-12 1 7 579 1 2 19
7.8125000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -4.5363866415987528562131214765113288410470e-11 1 4 72 1 5 157
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.9233457784972724788113784396055983959978e-12 1 7 580 0 2 22
7.6171875000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.3716282925979728258908255369096472475743e-11 1 7 581 1 2 17
7.6171875000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.5363866415987535024479750335641998343350e-11 1 7 581 0 2 21
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -4.3095673095188154395846641476542672466454e-10 1 4 74 1 5 155
8.3203125000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.6072676828737338239753329068846182713440e-12 1 8 1279 0 2 21
8.3203125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.7969145402478579862292405620965128360683e-12 1 8 1279 1 2 17
7.6171875000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.0413739887194389468546180536933157267931e-10 1 7 582 0 2 20
