# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
8.7500000000000000000000000000000000000000e-01 8.0859375000000000000000000000000000000000e-01 -3.2980436545194467171151316287245166191874e-12 0 2 20 1 9 2487
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.3814614157422238509713518334835052892018e-09 1 3 32 1 2 24
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.6305316824460827260896770814560530205028e-10 1 3 33 1 2 23
6.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.8430176823967019707597343261833329475241e-09 1 3 34 1 2 22
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.1126802752321982201665073741736478041275e-06 1 3 35 1 2 21
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 5.5845590905617559641764546807252145299572e-06 1 3 36 1 2 20
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.5308621065711742832278984514926545301705e-07 1 3 37 0 2 23
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.1063255656586198935424896622192747486224e-06 1 3 37 1 2 19
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.2959531087047773692546800451685928834422e-07 1 3 38 1 2 18
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.2870077496268586870228727014886516144543e-05 1 3 38 0 2 22
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.6213972724328627305484529230739099148195e-06 1 3 39 0 2 21
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.0463447138622349995989990745215436618309e-05 1 3 39 1 2 17
7.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 3.2781955824872036500119269198641382828674e-10 1 3 40 1 2 16
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -8.2084107659887957982730588568642815516796e-05 1 3 40 0 2 20
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -8.0774564422061562515125219315764715233286e-09 1 3 41 0 2 19
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.3804256204372385819274549620741532329760e-10 1 3 42 0 2 18
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.5285470565751878167706084843402436490578e-06 1 3 43 0 2 17
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -9.6399573490029940955207223468636026919576e-11 1 3 43 1 2 13
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 6.1522826103096323370575911803010207834497e-10 1 3 44 1 2 12
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -1.2678875612974156167637803628106757738991e-10 1 3 45 0 2 15
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 4.5966336532664146461299366105924743552968e-10 1 3 45 1 2 11
8.0468750000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.2723272557676051529563561556388157688241e-11 1 6 306 1 4 82
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 2.1330122453367876528166719531142206389696e-09 1 3 46 0 2 14
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.2000916709505587201061361095783550437255e-10 1 6 307 1 4 81
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -3.0939209877239050816476435368327507768882e-11 1 6 308 1 4 80
7.9687500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -6.8985114247951766209875399065673843776447e-11 1 6 309 1 4 79
8.2031250000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.1074196390503702570517766512256651332061e-11 1 7 633 1 3 38
8.3593750000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 1.4536738782210295316408346349589984173450e-11 1 6 317 1 4 71
8.3203125000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -4.0122710412712969753716818544329603948503e-12 1 7 636 1 3 35
7.5000000000000000000000000000000000000000e-01 8.9062500000000000000000000000000000000000e-01 3.5266819471677879355152499320257605125439e-11 1 2 20 1 6 346
7.5000000000000000000000000000000000000000e-01 8.9062500000000000000000000000000000000000e-01 1.6760109752019063074854877564498630785478e-11 1 2 21 1 6 345
8.6328125000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.9920122641292912552457088634229429198463e-11 1 7 659 1 2 20
8.5937500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.4559538678799166055932552193356421116333e-11 1 7 661 0 2 22
8.1250000000000000000000000000000000000000e-01 8.5156250000000000000000000000000000000000e-01 2.9272265055620330373292855644716905540170e-11 1 3 35 1 6 323
8.5937500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.0203589167032813710094766281809400320160e-11 1 7 662 1 2 17
8.5937500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.4513432751407533096776389311851316894081e-12 1 7 662 0 2 21
8.1250000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -6.8667111770706381334150324009476563935639e-11 1 3 36 1 6 322
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.4947420215450946298141468861447704596923e-10 1 5 139 1 2 24
5.0000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.7161265643248386201670420098081915397104e-11 0 2 15 1 3 46
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.6339945958379847048939533446228027091518e-10 1 2 11 1 3 46
8.5937500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.3742798794423411329845200540484325552049e-10 1 7 663 0 2 20
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 2.0544124505949295417312498315218780367553e-10 1 3 37 1 6 321
7.1875000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.6324772964226473378366144602736979851709e-11 1 5 140 1 2 23
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.1466914403047942401524870016746998624413e-09 1 2 12 1 3 45
8.5937500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.4310824840628339491785178768290445056044e-11 1 7 664 0 2 19
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -7.0349414095961965138686373595237411385228e-11 1 3 38 1 6 320
7.1875000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.2242109189219118482874721201612931015257e-10 1 5 141 1 2 22
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3966985429597795785919799038676814006976e-06 0 2 17 1 3 44
8.7109375000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.7334584912588344594641448156990826134916e-11 1 7 665 0 2 18
7.5000000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -1.9977472322239463374275477610124591987262e-10 1 3 39 1 6 319
7.1875000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.6757401030597698070202695934502630514817e-10 1 5 142 1 2 21
5.0000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.6143629862352824484441411230116122932365e-10 1 2 14 1 3 43
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.4689848232393044457234215771634922020894e-05 0 2 18 1 3 43
8.7109375000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.2132954078338012484129247565398822998953e-11 1 7 666 0 2 17
7.5000000000000000000000000000000000000000e-01 8.3593750000000000000000000000000000000000e-01 3.1302056695858713117548553859286418997454e-11 1 3 40 1 6 318
7.6562500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.8037269202191156838150748161278547065933e-08 1 5 143 1 2 20
7.9296875000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.3967400631684269216952968620409867846026e-12 1 9 2437 0 2 20
7.6562500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 8.1681152221688021389618743163182901234620e-09 1 5 144 1 2 19
7.6562500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.6712669862701256676396905414476272422331e-10 1 5 144 0 2 23
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 4.5673263399006849907414066873367897159142e-08 0 2 20 1 3 41
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 9.5727706506826275130777343654953429052945e-10 1 5 145 0 2 22
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -6.6539315224333028160890075863864723260122e-06 0 2 21 1 3 40
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.0514858776655717291742368757478942598027e-05 1 2 17 1 3 40
7.9296875000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.1033991728462987905915310185774272258401e-12 1 9 2439 0 2 18
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 7.7747410373681769779855770648657135174497e-11 1 3 43 1 6 315
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.7558404964208362482355114974653942372385e-08 1 5 146 0 2 21
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3549275694142759160524890722429591782827e-08 1 5 146 1 2 17
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.4850375941908247861135243528263316648008e-06 0 2 22 1 3 39
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.5373851475334997269413901330170624248694e-08 1 2 18 1 3 39
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.4997525617974605324431023774561409171030e-11 1 3 44 1 6 314
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.9350597143097172201932050852879463320733e-07 1 5 147 0 2 20
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -5.7440107101458212447356440830126267371725e-07 0 2 23 1 3 38
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.0500481448833600658433230778943112682100e-06 1 2 19 1 3 38
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 1.8773927489190687217281722203455606584610e-11 1 3 45 1 6 313
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.6746232073833565763091954677315581490049e-09 1 5 148 0 2 19
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.1394023627291335834131255633216994738177e-06 1 2 20 1 3 37
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 9.2172971487127555180994028231249506899481e-10 1 5 146 1 4 81
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.4244414048849053746446263225833295251732e-07 1 5 149 0 2 18
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 1.6496782750436130136775878668453643172143e-06 1 2 21 1 3 36
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 4.7208383156327684007726015421625709311826e-10 1 5 147 1 4 80
7.9687500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.1997836358425535901935403068629959477676e-07 1 5 150 0 2 17
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 2.7324800621225139790951546431285734684025e-06 1 2 22 1 3 35
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -3.9415589056351263520112676517597729772269e-11 1 5 148 1 4 79
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -1.4095298732861219438133697731978157680066e-10 1 2 23 1 3 34
7.5781250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.0708709060827461986958413990743345552137e-11 1 8 1168 0 2 20
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 3.3838676681205331324205628980598611899033e-09 1 2 24 1 3 33
7.6367187500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3395926702712560465198463485405358476196e-12 1 8 1169 0 2 19
7.9687500000000000000000000000000000000000e-01 8.4375000000000000000000000000000000000000e-01 -2.0992644861029094510691264236737930276577e-10 1 5 150 1 4 77
7.8125000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.5409040087134810819380762110156592517574e-10 1 5 153 0 2 14
7.6367187500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -6.6271152559919390622899470066417960782690e-12 1 8 1170 0 2 18
7.8125000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 5.4102307208993042914270498979422904795022e-11 1 5 154 0 2 13
7.6171875000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.3719587465544697805497084457304672556674e-11 1 8 1171 0 2 17
7.8125000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.6442179148488995715962811207562499493662e-10 1 5 152 1 4 75
8.2812500000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.0999577251921110873830133861176741247312e-10 1 5 155 0 2 12
7.8125000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.2947885970588028739266859250137478576370e-10 1 5 153 1 4 74
7.8125000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.9133709410453336181021304369113044882567e-11 1 5 154 1 4 73
8.2812500000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 -6.0635518328281328907582242796750135460648e-11 1 5 155 1 4 72
8.2812500000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 1.2099089046159753979795096288777679627291e-10 1 5 156 1 4 71
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.3838676682135715125883835153325351896569e-09 1 3 33 1 2 24
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.4095298737939092518019495968575405600576e-10 1 3 34 1 2 23
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 2.7324800621275601778784221373985729997003e-06 1 3 35 1 2 22
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.6496782749812760474408812605418006569380e-06 1 3 36 1 2 21
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -9.1394023627386135761587956927165521392453e-06 1 3 37 1 2 20
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -5.7440107102712721181799263026057644765388e-07 1 3 38 0 2 23
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.0500481449229757967864067047525367115668e-06 1 3 38 1 2 19
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -7.4850375942060510503733676557214238300730e-06 1 3 39 0 2 22
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.5373851468363532301706784934797189734468e-08 1 3 39 1 2 18
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -6.6539315229013300240614239844383348554402e-06 1 3 40 0 2 21
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.0514858776644961667378133651773453038913e-05 1 3 40 1 2 17
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.5673263400538980307764386429650316223672e-08 1 3 41 0 2 20
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -3.6143629009016916058851854971962526408280e-10 1 3 43 1 2 14
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.4689848232375956414556307516594557682765e-05 1 3 43 0 2 18
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.3966985429655800602147773525896212731823e-06 1 3 44 0 2 17
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.1466914403531175111523754636699314046755e-09 1 3 45 1 2 12
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -9.7161266389762539288982903231892129802816e-11 1 3 46 0 2 15
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 3.6339946293198844776219006622020295943498e-10 1 3 46 1 2 11
8.7500000000000000000000000000000000000000e-01 8.6718750000000000000000000000000000000000e-01 7.0923247595271848303569304675331120765835e-11 0 2 17 1 7 667
8.7500000000000000000000000000000000000000e-01 8.7109375000000000000000000000000000000000e-01 1.9166801727441722122121031333739210860551e-11 0 2 18 1 7 666
6.2500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 4.3483305290684886218969612305050814575480e-11 0 2 11 1 5 157
8.7500000000000000000000000000000000000000e-01 8.7109375000000000000000000000000000000000e-01 -1.8292263724683977807524818593591685918914e-11 0 2 19 1 7 665
6.2500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 3.2961632890033311334490473773432676375672e-11 0 2 12 1 5 156
8.7500000000000000000000000000000000000000e-01 8.5937500000000000000000000000000000000000e-01 -1.9004676968115244281609520581965803998070e-10 0 2 20 1 7 664
6.2500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -9.2984193578948359125789884678650381796827e-11 0 2 13 1 5 155
7.5000000000000000000000000000000000000000e-01 8.5937500000000000000000000000000000000000e-01 -2.7028913043860581817176803243448564469109e-11 0 2 21 1 7 663
8.7500000000000000000000000000000000000000e-01 8.5937500000000000000000000000000000000000e-01 4.2733302400178177299982900669224382753097e-11 1 2 17 1 7 663
6.2500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 4.3388333520713955558911981341536326546582e-11 0 2 14 1 5 154
7.5000000000000000000000000000000000000000e-01 8.5937500000000000000000000000000000000000e-01 -1.4504576840862084656960762126134647414036e-11 1 2 19 1 7 661
6.2500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 5.8989230487741015045495809671142724631143e-11 1 2 12 1 5 152
7.5000000000000000000000000000000000000000e-01 8.6328125000000000000000000000000000000000e-01 -7.6646513304597523372514956294202512557256e-12 1 2 20 1 7 660
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 -1.0640953955838739227089347928745244331594e-07 0 2 17 1 5 151
7.5000000000000000000000000000000000000000e-01 8.6328125000000000000000000000000000000000e-01 -8.1309598468459540985194361428215934720770e-12 1 2 21 1 7 659
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 1.8496672117211580938025701058985417191138e-07 0 2 18 1 5 150
8.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 -1.2102044540858276062341998113164320827195e-07 0 2 19 1 5 149
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.6484708040343257616230793487395456242695e-08 0 2 20 1 5 148
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.3792207956301721486668454205726241923458e-08 0 2 21 1 5 147
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.7597578108064464786229656951058175629043e-08 1 2 17 1 5 147
8.7500000000000000000000000000000000000000e-01 7.6171875000000000000000000000000000000000e-01 -7.3663754453362952827150373993947733101267e-12 0 2 17 1 8 1172
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.2249681678811689987750262840625510574188e-10 1 2 18 1 5 146
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.1152939179931124212483411085178319765987e-08 0 2 22 1 5 146
8.7500000000000000000000000000000000000000e-01 7.6171875000000000000000000000000000000000e-01 -2.0003426641464912345511653732934827590317e-11 0 2 18 1 8 1171
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 5.2448336247099643073909012265174101052878e-10 1 2 19 1 5 145
7.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 2.4032304953005173794246910885623325082605e-08 1 2 20 1 5 144
8.7500000000000000000000000000000000000000e-01 7.6367187500000000000000000000000000000000e-01 -3.2773001321292007967487935294958545720534e-11 0 2 20 1 8 1169
7.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 1.4189432760546177608633508884002777383770e-08 1 2 21 1 5 143
7.5000000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -2.6028127189343087325084813900158507010696e-10 1 2 22 1 5 142
8.7500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 8.8905214582254725038867992345298016387822e-10 1 2 24 1 5 140
8.1054687500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.1376381264814961234401610292348093044640e-12 1 9 2493 0 2 20
8.1250000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -1.9683723491948993806499901683321792755094e-11 1 3 35 1 7 637
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.5006255666591697209602558870647145972121e-10 1 2 12 1 3 46
5.0000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.3916337126029192343931369310470113828671e-10 0 2 16 1 3 46
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 8.2116428486447384750210320980556844006060e-06 0 2 17 1 3 45
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.7782459630196356372084168229186218468385e-06 0 2 18 1 3 44
5.0000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.5863321211153268330428378731698736345268e-10 1 2 14 1 3 44
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.0180729934705406569813920802936024756491e-06 0 2 19 1 3 43
5.0000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1898941274378870031934739410047147459282e-10 1 2 15 1 3 43
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 -5.3502329423023531207971569882112135296826e-10 0 2 20 1 3 42
7.5000000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 3.7096177154807173698543340236094892348184e-09 0 2 21 1 3 41
8.7500000000000000000000000000000000000000e-01 9.3750000000000000000000000000000000000000e-01 -5.8514654185545628081023558186672672842832e-09 1 2 17 1 3 41
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.5218145538875773290529540282545184481933e-06 0 2 22 1 3 40
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.5742308334350886700780437505581277335409e-08 1 2 18 1 3 40
8.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.3406429043009888506165160591832030689829e-07 0 2 23 1 3 39
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.1002002942071602732817744985105434807338e-06 1 2 19 1 3 39
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0742612257978801766850410204234833599912e-05 1 2 20 1 3 38
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.6997791788684777385858362674930788216443e-06 1 2 21 1 3 37
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -6.3375728614041088509128236624934338294679e-07 1 2 22 1 3 36
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 2.0339115583291934453083059548827993268105e-07 1 2 23 1 3 35
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -1.7434857186133618854050342589158580086650e-09 1 2 24 1 3 34
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.7434857201826188399837244945864492273735e-09 1 3 34 1 2 24
8.1250000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.0339115583538103403378840584869724494865e-07 1 3 35 1 2 23
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -6.3375728618960338229425992631616004757689e-07 1 3 36 1 2 22
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.6997791788495219882592322802050688324016e-06 1 3 37 1 2 21
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0742612257971175082193332483981862424116e-05 1 3 38 1 2 20
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.3406429041852788560656582934893510383745e-07 1 3 39 0 2 23
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.1002002941699602803042601362193408931489e-06 1 3 39 1 2 19
7.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.5218145538850421594418219073396869589487e-06 1 3 40 0 2 22
7.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.5742308336969197889641488338069441610401e-08 1 3 40 1 2 18
9.3750000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.7096176523830481312934429438069733331318e-09 1 3 41 0 2 21
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -5.8514654242030326225503220917683461221870e-09 1 3 41 1 2 17
9.3750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -5.3502329228914288777526963320082219188745e-10 1 3 42 0 2 20
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 4.0180729935347237315266394341861655448156e-06 1 3 43 0 2 19
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -1.1898940826807283673161269245313175629830e-10 1 3 43 1 2 15
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.7782459630162170122332984667501420972258e-06 1 3 44 0 2 18
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 1.5863320820282426250448468139952248184832e-10 1 3 44 1 2 14
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 8.2116428486611556676047149472275066273141e-06 1 3 45 0 2 17
8.7500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 9.5006255723540766278163365808053994476801e-10 1 3 46 1 2 12
8.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 1.3916337228158016025071266767775077927149e-10 1 3 46 0 2 16
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.2737720621019244531968277946046112780731e-10 1 4 85 1 4 87
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.1349014970528069202296138971410499260428e-10 1 4 86 1 4 86
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.2737720671551573735983198736943303175373e-10 1 4 87 1 4 85
7.4414062500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 8.0343687454977628676318438415276663826237e-12 1 8 1139 0 2 20
7.4218750000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.9847881328452621182546259523170404780873e-12 1 8 1141 0 2 18
8.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.8203206119376613057953342988959377635183e-06 0 2 17 1 3 46
